IMEI,Year,Month,Day,Hour,Minute,Latitude,Longitude,Temperature,Voltage Battery,AtmPress,FormatID
300234010959690,2011,8,20,8,0,73.3774,-76.73,4,14,-99,28
300234010959690,2011,10,11,15,0,69.0692,-62.8162,1.2,14,-99,28
300234010959690,2011,11,1,2,0,67.3378,-58.4674,1.4,14,-99,28
300234010959690,2011,11,8,20,0,65.0596,-57.6468,1.3,14,-99,28
300234010959690,2011,9,6,14,0,73.1072,-76.0064,1.7,14,-99,28
300234010959690,2011,11,17,22,0,65.1862,-59.9658,-1,14,-99,28
300234010959690,2011,10,2,20,0,70.1154,-64.5676,2.9,14,-99,28
300234010959690,2011,9,26,7,0,71.3324,-67.8848,2.8,14,-99,28
300234010959690,2011,11,17,10,0,65.1322,-59.9438,-1,14,-99,28
300234010959690,2011,10,4,16,0,69.7926,-64.1872,2.8,14,-99,28
300234010959690,2011,9,26,8,0,71.3248,-67.8526,2.8,14,-99,28
300234010959690,2011,10,28,15,0,68.084,-58.6026,0.7,14,-99,28
300234010959690,2011,8,20,6,0,73.38,-76.7368,1.9,14,-99,28
300234010959690,2011,8,10,18,0,74.2494,-79.442,8,14,-99,28
300234010959690,2011,11,27,22,0,62.8916,-59.5536,0.7,14,-99,28
300234010959690,2011,8,25,8,0,73.4446,-75.2122,3.3,14,-99,28
300234010959690,2011,8,30,1,0,73.1996,-75.1376,1.6,14,-99,28
300234010959690,2011,10,18,15,0,68.537,-61.3428,0.9,14,-99,28
300234010959690,2011,11,27,14,0,62.9532,-59.6574,0.7,14,-99,28
300234010959690,2011,11,16,4,0,65.0658,-59.305,-0.7,14,-99,28
300234010959690,2011,7,31,12,0,73.8592,-80.925,7.7,14,-99,28
300234010959690,2011,10,24,11,0,68.2306,-60.2406,0.4,14,-99,28
300234010959690,2011,11,16,9,0,65.0818,-59.438,-0.5,14,-99,28
300234010959690,2011,8,26,13,0,73.4748,-75.1242,3,14,-99,28
300234010959690,2011,10,9,12,0,69.1286,-62.492,1.3,14,-99,28
300234010959690,2011,10,14,3,0,68.2024,-61.8472,1.3,14,-99,28
300234010959690,2011,10,2,8,0,70.1778,-64.8854,2.7,14,-99,28
300234010959690,2011,9,9,13,0,72.684,-75.302,0.8,14,-99,28
300234010959690,2011,9,11,1,0,72.4922,-74.5306,0.9,14,-99,28
300234010959690,2011,10,11,11,0,69.0912,-62.9484,1.2,14,-99,28
300234010959690,2011,10,11,23,0,68.9148,-62.7634,1.1,14,-99,28
300234010959690,2011,10,21,14,0,67.669,-60.3788,0.4,14,-99,28
300234010959690,2011,11,26,6,0,63.3856,-59.411,0.1,14,-99,28
300234010959690,2011,9,29,15,0,71.0698,-66.799,2.9,14,-99,28
300234010959690,2011,11,11,3,0,64.4874,-57.395,1.1,14,-99,28
300234010959690,2011,9,20,2,0,71.8714,-68.3664,2.9,14,-99,28
300234010959690,2011,11,7,16,0,65.4396,-57.6766,1.2,14,-99,28
300234010959690,2011,9,5,22,0,73.136,-76,2,14,-99,28
300234010959690,2011,8,2,20,0,73.8868,-78.3744,4.6,14,-99,28
300234010959690,2011,10,5,19,0,69.3116,-63.7168,1.7,14,-99,28
300234010959690,2011,11,17,17,0,65.2088,-60.0058,-1,14,-99,28
300234010959690,2011,9,9,20,0,72.6254,-75.2318,1.7,14,-99,28
300234010959690,2011,8,20,11,0,73.3698,-76.7068,5,14,-99,28
300234010959690,2011,9,4,17,0,73.1614,-75.8022,3.4,14,-99,28
300234010959690,2011,10,11,20,0,68.9572,-62.7574,1.4,14,-99,28
300234010959690,2011,10,15,23,0,68.0682,-60.7276,0.8,14,-99,28
300234010959690,2011,8,29,4,0,73.198,-75.4246,1.7,14,-99,28
300234010959690,2011,11,20,12,0,64.6432,-60.2054,-0.8,14,-99,28
300234010959690,2011,10,6,12,0,69.2928,-63.5196,1.4,14,-99,28
300234010959690,2011,9,4,18,0,73.1624,-75.8098,3.2,14,-99,28
300234010959690,2011,10,21,5,0,67.766,-60.6794,0.2,14,-99,28
300234010959690,2011,8,4,22,0,74.0276,-77.8866,6.4,14,-99,28
300234010959690,2011,8,2,4,0,73.82,-78.6724,2.6,14,-99,28
300234010959690,2011,8,3,3,0,73.9452,-78.2132,3,14,-99,28
300234010959690,2011,10,9,19,0,69.0964,-62.493,1.4,14,-99,28
300234010959690,2011,11,11,23,0,64.299,-57.789,1.1,14,-99,28
300234010959690,2011,11,12,7,0,64.275,-58.1474,1.1,14,-99,28
300234010959690,2011,9,5,8,0,73.1506,-75.8986,1.6,14,-99,28
300234010959690,2011,8,27,14,0,73.4624,-75.1076,2.6,14,-99,28
300234010959690,2011,10,9,21,0,69.1212,-62.5096,1.4,14,-99,28
300234010959690,2011,8,15,2,0,73.8892,-79.2672,1.6,14,-99,28
300234010959690,2011,9,1,21,0,73.2042,-74.9968,2,14,-99,28
300234010959690,2011,8,8,17,0,74.2338,-79.1472,3.9,14,-99,28
300234010959690,2011,9,4,3,0,73.1588,-75.7232,2.5,14,-99,28
300234010959690,2011,11,1,15,0,67.2158,-58.2866,0.6,14,-99,28
300234010959690,2011,11,26,20,0,63.2208,-59.6874,0.5,14,-99,28
300234010959690,2011,11,12,21,0,64.355,-58.7526,0.8,14,-99,28
300234010959690,2011,7,31,1,10,73.9006,-81.1856,7,13.8,-99,28
300234010959690,2011,8,17,1,0,73.801,-78.1056,1.9,14,-99,28
300234010959690,2011,10,5,14,0,69.3748,-63.7628,1.8,14,-99,28
300234010959690,2011,10,18,8,0,68.574,-61.2204,1.1,14,-99,28
300234010959690,2011,10,3,1,0,70.1246,-64.4444,2.8,14,-99,28
300234010959690,2011,8,6,16,0,74.2536,-78.628,5.5,14,-99,28
300234010959690,2011,10,6,9,0,69.2766,-63.622,1.3,14,-99,28
300234010959690,2011,11,7,6,0,65.601,-57.699,0.7,14,-99,28
300234010959690,2011,8,19,14,0,73.4246,-76.8194,3.6,14,-99,28
300234010959690,2011,9,2,13,0,73.1694,-75.2346,4.2,14,-99,28
300234010959690,2011,11,7,2,0,65.6912,-57.7132,0.9,14,-99,28
300234010959690,2011,11,19,17,0,64.842,-60.3992,-0.8,14,-99,28
300234010959690,2011,10,11,4,0,69.2006,-62.8184,1.2,14,-99,28
300234010959690,2011,9,6,17,0,73.0904,-75.993,3.1,14,-99,28
300234010959690,2011,9,28,21,0,71.1074,-67.2012,2.8,14,-99,28
300234010959690,2011,9,19,16,0,71.8742,-68.4576,3.1,14,-99,28
300234010959690,2011,7,30,18,0,73.9738,-81.4456,5.5,14,-99,28
300234010959690,2011,8,27,23,0,73.4116,-75.138,1.8,14,-99,28
300234010959690,2011,10,25,23,0,68.0332,-59.0224,0.8,14,-99,28
300234010959690,2011,10,17,10,0,68.4892,-61.2806,1.1,14,-99,28
300234010959690,2011,11,7,1,0,65.708,-57.7182,0.9,14,-99,28
300234010959690,2011,10,15,14,0,68.0518,-60.6636,1,14,-99,28
300234010959690,2011,11,5,14,0,66.2602,-57.759,1.2,14,-99,28
300234010959690,2011,8,15,7,0,73.8772,-79.316,1.4,14,-99,28
300234010959690,2011,8,5,14,0,74.1462,-78.2456,3.1,14,-99,28
300234010959690,2011,11,5,23,0,66.0722,-57.7682,0.7,14,-99,28
300234010959690,2011,10,26,8,0,68.0828,-59.004,0.7,14,-99,28
300234010959690,2011,10,22,19,0,67.7514,-60.0746,0.5,14,-99,28
300234010959690,2011,7,30,23,50,73.911,-81.2266,7.7,13.8,-99,28
300234010959690,2011,9,11,12,0,72.4426,-74.1084,0.2,14,-99,28
300234010959690,2011,9,30,18,0,70.7314,-66.1134,2.8,14,-99,28
300234010959690,2011,9,21,9,0,71.6788,-67.8254,2.8,14,-99,28
300234010959690,2011,9,6,3,0,73.1286,-76.018,1.4,14,-99,28
300234010959690,2011,9,23,4,0,71.7126,-67.5522,3.1,14,-99,28
300234010959690,2011,8,8,12,0,74.2174,-78.9806,4.7,14,-99,28
300234010959690,2011,8,4,0,0,74.0676,-77.9224,2.6,14,-99,28
300234010959690,2011,10,13,14,0,68.3788,-62.1804,1.3,14,-99,28
300234010959690,2011,8,8,14,0,74.2246,-79.0462,4.7,14,-99,28
300234010959690,2011,10,3,14,0,70.0852,-64.211,2.2,14,-99,28
300234010959690,2011,9,29,5,0,71.1292,-67.1088,2.9,14,-99,28
300234010959690,2011,9,19,17,0,71.871,-68.4502,3.1,14,-99,28
300234010959690,2011,10,2,21,0,70.1168,-64.5504,2.9,14,-99,28
300234010959690,2011,11,19,9,0,64.9042,-60.245,-0.9,14,-99,28
300234010959690,2011,11,24,12,0,63.935,-59.773,0.3,14,-99,28
300234010959690,2011,9,24,19,0,71.7898,-68.4248,2.8,14,-99,28
300234010959690,2011,8,24,6,0,73.3818,-75.092,1.9,14,-99,28
300234010959690,2011,9,30,2,0,70.9476,-66.5738,2.8,14,-99,28
300234010959690,2011,9,14,3,0,72.0872,-73.3552,4.3,14,-99,28
300234010959690,2011,11,17,5,0,65.1386,-59.8192,-0.9,14,-99,28
300234010959690,2011,9,1,18,0,73.2024,-74.9968,2.7,14,-99,28
300234010959690,2011,11,13,12,0,64.607,-59.105,0.4,14,-99,28
300234010959690,2011,10,20,15,0,67.9222,-61.1224,0.6,14,-99,28
300234010959690,2011,10,13,5,0,68.5018,-62.2854,1.2,14,-99,28
300234010959690,2011,11,5,21,0,66.1064,-57.7602,0.9,14,-99,28
300234010959690,2011,9,13,11,0,72.1212,-73.338,4.1,14,-99,28
300234010959690,2011,10,13,11,0,68.4038,-62.2796,1.2,14,-99,28
300234010959690,2011,8,7,23,0,74.2184,-78.5466,3.4,14,-99,28
300234010959690,2011,9,28,14,0,71.0808,-67.2096,2.9,14,-99,28
300234010959690,2011,9,18,3,0,72.2522,-69.721,3.4,14,-99,28
300234010959690,2011,11,25,23,0,63.4902,-59.5568,-0.2,14,-99,28
300234010959690,2011,11,4,8,0,66.7714,-57.7472,-0.3,14,-99,28
300234010959690,2011,11,15,14,0,65.0052,-59.0162,0.3,14,-99,28
300234010959690,2011,11,25,0,0,63.7898,-59.88,-0.6,14,-99,28
300234010959690,2011,8,24,3,0,73.3592,-75.0788,2.4,14,-99,28
300234010959690,2011,8,21,6,0,73.3246,-76.517,1.9,14,-99,28
300234010959690,2011,9,7,3,0,73.0458,-75.9588,0.9,14,-99,28
300234010959690,2011,9,6,8,0,73.126,-76.0256,1.1,14,-99,28
300234010959690,2011,9,6,13,0,73.1122,-76.0114,1.6,14,-99,28
300234010959690,2011,9,22,2,0,71.6324,-67.616,2.8,14,-99,28
300234010959690,2011,10,27,16,0,68.2642,-58.7094,0.6,14,-99,28
300234010959690,2011,9,27,12,0,70.9922,-67.3158,3,14,-99,28
300234010959690,2011,9,24,18,0,71.7982,-68.4362,2.8,14,-99,28
300234010959690,2011,9,17,13,0,72.2186,-70.28,3.9,14,-99,28
300234010959690,2011,11,25,19,0,63.5576,-59.6278,-0.2,14,-99,28
300234010959690,2011,11,29,16,0,62.4652,-59.2352,1,14,-99,28
300234010959690,2011,10,13,23,0,68.2374,-61.9778,1.2,14,-99,28
300234010959690,2011,10,25,9,0,68.089,-59.3102,2,14,-99,28
300234010959690,2011,11,9,4,0,65.04,-57.603,1.1,14,-99,28
300234010959690,2011,9,16,17,0,72.3132,-70.8196,3.5,14,-99,28
300234010959690,2011,10,21,17,0,67.6376,-60.3168,0.4,14,-99,28
300234010959690,2011,8,25,9,0,73.4458,-75.2184,3.3,14,-99,28
300234010959690,2011,9,17,21,0,72.2212,-70.1,4.1,14,-99,28
300234010959690,2011,11,5,19,0,66.1448,-57.7622,0.9,14,-99,28
300234010959690,2011,8,17,17,0,73.8478,-77.4028,2.3,14,-99,28
300234010959690,2011,8,26,22,0,73.4756,-75.085,3.3,14,-99,28
300234010959690,2011,7,31,18,0,73.8508,-80.5944,5.3,14,-99,28
300234010959690,2011,9,2,0,0,73.191,-75.0098,1.4,14,-99,28
300234010959690,2011,10,12,21,0,68.584,-62.4158,1.5,14,-99,28
300234010959690,2011,11,13,11,0,64.5772,-59.1384,0.2,14,-99,28
300234010959690,2011,9,23,3,0,71.7028,-67.5308,3.1,14,-99,28
300234010959690,2011,10,24,3,0,68.1806,-60.4304,0.2,14,-99,28
300234010959690,2011,9,30,19,0,70.7048,-66.079,2.8,14,-99,28
300234010959690,2011,11,6,15,0,65.8644,-57.7084,0.7,14,-99,28
300234010959690,2011,8,14,10,0,74.0254,-79.3928,1.4,14,-99,28
300234010959690,2011,8,9,13,0,74.2844,-79.1162,1.8,14,-99,28
300234010959690,2011,10,27,7,0,68.212,-58.8756,0.7,14,-99,28
300234010959690,2011,8,18,8,0,73.7966,-76.7572,2,13.8,-99,28
300234010959690,2011,9,21,4,0,71.7198,-67.8404,2.9,14,-99,28
300234010959690,2011,11,7,18,0,65.4036,-57.6694,1.2,14,-99,28
300234010959690,2011,8,2,18,0,73.872,-78.4044,4.4,14,-99,28
300234010959690,2011,11,14,11,0,64.8546,-58.7344,0.8,14,-99,28
300234010959690,2011,8,5,21,0,74.201,-78.4312,3.3,14,-99,28
300234010959690,2011,9,22,21,0,71.646,-67.4072,3.1,14,-99,28
300234010959690,2011,10,30,22,0,67.559,-58.391,1.5,14,-99,28
300234010959690,2011,11,12,2,0,64.2704,-57.8972,1,14,-99,28
300234010959690,2011,8,29,13,0,73.174,-75.2918,2.8,14,-99,28
300234010959690,2011,9,12,20,0,72.2442,-73.3594,4.4,14,-99,28
300234010959690,2011,9,29,3,0,71.136,-67.1666,2.9,14,-99,28
300234010959690,2011,11,30,16,0,62.4334,-58.4976,2,14,-99,28
300234010959690,2011,11,21,11,0,64.6096,-59.5908,-0.8,14,-99,28
300234010959690,2011,10,26,2,0,68.0738,-59.0054,0.6,14,-99,28
300234010959690,2011,11,22,13,0,64.34,-59.563,-0.5,14,-99,28
300234010959690,2011,10,26,18,0,68.1266,-58.8982,0.9,14,-99,28
300234010959690,2011,11,4,6,0,66.7864,-57.7546,0.2,14,-99,28
300234010959690,2011,10,4,18,0,69.7696,-64.1104,2.7,14,-99,28
300234010959690,2011,8,13,8,0,74.0402,-79.599,2.2,14,-99,28
300234010959690,2011,8,17,3,0,73.8088,-78.0186,1.3,14,-99,28
300234010959690,2011,8,16,15,0,73.792,-78.4654,2.4,14,-99,28
300234010959690,2011,9,26,20,0,71.2232,-67.6012,3,14,-99,28
300234010959690,2011,8,5,1,0,74.04,-77.9114,1.9,14,-99,28
300234010959690,2011,9,16,11,0,72.31,-71.199,3.4,14,-99,28
300234010959690,2011,9,22,13,0,71.6326,-67.5212,2.7,14,-99,28
300234010959690,2011,10,3,21,0,70.0462,-64.1856,2.3,14,-99,28
300234010959690,2011,9,20,7,0,71.854,-68.2902,2.9,14,-99,28
300234010959690,2011,10,18,5,0,68.603,-61.2488,1,14,-99,28
300234010959690,2011,10,24,9,0,68.2106,-60.3074,0.3,14,-99,28
300234010959690,2011,9,15,11,0,72.1362,-72.7382,4,14,-99,28
300234010959690,2011,8,20,16,0,73.3616,-76.662,11,14,-99,28
300234010959690,2011,11,19,18,0,64.8268,-60.4062,-0.8,14,-99,28
300234010959690,2011,10,3,13,0,70.0822,-64.2168,2.2,14,-99,28
300234010959690,2011,8,1,1,0,73.8172,-80.0534,3.8,14,-99,28
300234010959690,2011,10,16,20,0,68.3024,-61.0068,1,14,-99,28
300234010959690,2011,10,30,20,0,67.5942,-58.3528,1.7,14,-99,28
300234010959690,2011,9,16,20,0,72.3212,-70.7266,3.5,14,-99,28
300234010959690,2011,9,28,22,0,71.1116,-67.2048,2.8,14,-99,28
300234010959690,2011,9,24,5,0,71.8654,-68.3904,2.7,14,-99,28
300234010959690,2011,8,13,9,0,74.0362,-79.6136,2.2,14,-99,28
300234010959690,2011,11,22,7,0,64.3978,-59.4958,-0.7,14,-99,28
300234010959690,2011,8,2,9,0,73.8372,-78.588,3.2,14,-99,28
300234010959690,2011,9,10,2,0,72.5866,-75.2502,0.9,14,-99,28
300234010959690,2011,9,22,16,0,71.636,-67.444,2.9,14,-99,28
300234010959690,2011,9,8,10,0,72.8762,-75.7634,0,14,-99,28
300234010959690,2011,10,22,17,0,67.7226,-60.0312,0.5,14,-99,28
300234010959690,2011,9,9,22,0,72.6098,-75.2378,1.3,14,-99,28
300234010959690,2011,11,20,23,0,64.6004,-59.859,-0.7,14,-99,28
300234010959690,2011,9,29,18,0,71.04,-66.7186,2.9,14,-99,28
300234010959690,2011,10,30,14,0,67.6662,-58.3198,1.7,14,-99,28
300234010959690,2011,9,22,3,0,71.63,-67.6074,2.8,14,-99,28
300234010959690,2011,7,31,13,0,73.8592,-80.8782,7.4,14,-99,28
300234010959690,2011,9,5,17,0,73.1358,-75.961,4.7,14,-99,28
300234010959690,2011,10,12,10,0,68.7324,-62.5692,1,14,-99,28
300234010959690,2011,9,3,1,0,73.1474,-75.3978,3.2,14,-99,28
300234010959690,2011,11,26,3,0,63.415,-59.4798,0,14,-99,28
300234010959690,2011,11,13,2,0,64.4102,-58.92,1,14,-99,28
300234010959690,2011,10,7,20,0,69.5344,-63.0742,1.7,14,-99,28
300234010959690,2011,11,9,3,0,65.0434,-57.6092,1.1,14,-99,28
300234010959690,2011,7,30,16,30,73.993,-81.4908,4.6,14.2,-99,28
300234010959690,2011,8,15,22,0,73.849,-78.9806,4.8,14,-99,28
300234010959690,2011,11,27,12,0,62.9736,-59.6434,0.8,14,-99,28
300234010959690,2011,11,5,17,0,66.19,-57.7636,0.8,14,-99,28
300234010959690,2011,11,23,16,0,64.1358,-59.7108,0,14,-99,28
300234010959690,2011,10,30,6,0,67.725,-58.303,1.2,14,-99,28
300234010959690,2011,8,3,1,0,73.926,-78.2442,3.1,14,-99,28
300234010959690,2011,8,7,0,0,74.27,-78.6816,2.4,14,-99,28
300234010959690,2011,9,24,9,0,71.8482,-68.4122,2.8,14,-99,28
300234010959690,2011,9,10,5,0,72.5652,-75.158,0.8,14,-99,28
300234010959690,2011,8,4,16,0,74.0156,-77.8034,5.2,14,-99,28
300234010959690,2011,9,23,8,0,71.7532,-67.6388,3,14,-99,28
300234010959690,2011,10,17,9,0,68.4766,-61.2664,1,14,-99,28
300234010959690,2011,7,31,3,20,73.8844,-81.1396,5.1,13.8,-99,28
300234010959690,2011,8,29,6,0,73.1906,-75.403,1.8,14,-99,28
300234010959690,2011,11,14,3,0,64.8094,-58.8612,0.5,14,-99,28
300234010959690,2011,8,4,9,0,74.0414,-77.8568,3.1,14,-99,28
300234010959690,2011,9,6,16,0,73.0958,-75.997,2.6,14,-99,28
300234010959690,2011,10,28,9,0,68.102,-58.6622,0.7,14,-99,28
300234010959690,2011,9,28,15,0,71.0922,-67.207,2.9,14,-99,28
300234010959690,2011,10,12,1,0,68.895,-62.733,1.1,14,-99,28
300234010959690,2011,8,20,15,0,73.3628,-76.67,10.9,14,-99,28
300234010959690,2011,10,21,21,0,67.6352,-60.2538,0.3,14,-99,28
300234010959690,2011,8,30,23,0,73.2752,-74.9688,2.5,14,-99,28
300234010959690,2011,11,1,20,0,67.1846,-58.2316,1.6,14,-99,28
300234010959690,2011,11,8,18,0,65.0774,-57.6368,1.3,14,-99,28
300234010959690,2011,9,8,7,0,72.898,-75.7936,-0.1,14,-99,28
300234010959690,2011,9,10,9,0,72.5412,-74.9902,0.6,14,-99,28
300234010959690,2011,9,4,21,0,73.1628,-75.8366,2.8,14,-99,28
300234010959690,2011,10,13,9,0,68.4228,-62.2906,1.2,14,-99,28
300234010959690,2011,8,6,13,0,74.2558,-78.6402,3.7,14,-99,28
300234010959690,2011,9,22,18,0,71.6358,-67.4064,3.1,14,-99,28
300234010959690,2011,8,25,10,0,73.4466,-75.2218,2.9,14,-99,28
300234010959690,2011,10,6,4,0,69.2494,-63.6008,1.2,14,-99,28
300234010959690,2011,8,17,9,0,73.83,-77.7874,1,13.8,-99,28
300234010959690,2011,10,9,14,0,69.1134,-62.4524,1.3,14,-99,28
300234010959690,2011,10,23,0,0,67.8584,-60.1618,0.7,14,-99,28
300234010959690,2011,11,22,8,0,64.3808,-59.513,-0.7,14,-99,28
300234010959690,2011,11,14,14,0,64.8816,-58.7204,0.9,14,-99,28
300234010959690,2011,11,21,7,0,64.5778,-59.6744,-0.8,14,-99,28
300234010959690,2011,9,29,20,0,71.0128,-66.667,2.9,14,-99,28
300234010959690,2011,10,22,1,0,67.6226,-60.1406,0.3,14,-99,28
300234010959690,2011,10,20,13,0,67.9478,-61.1814,0.7,14,-99,28
300234010959690,2011,9,6,19,0,73.0826,-75.9844,2.3,14,-99,28
300234010959690,2011,11,13,20,0,64.7532,-58.8928,0.7,14,-99,28
300234010959690,2011,8,19,4,0,73.4872,-76.6606,1.1,14,-99,28
300234010959690,2011,10,1,10,0,70.3638,-65.6104,3,14,-99,28
300234010959690,2011,10,9,18,0,69.0914,-62.4796,1.4,14,-99,28
300234010959690,2011,7,30,22,40,73.9218,-81.2646,5.3,13.8,-99,28
300234010959690,2011,11,22,12,0,64.3448,-59.5516,-0.5,14,-99,28
300234010959690,2011,8,21,18,0,73.2636,-76.3654,7.5,14.2,-99,28
300234010959690,2011,7,30,21,50,73.9296,-81.297,4.7,13.8,-99,28
300234010959690,2011,10,20,12,0,67.9682,-61.2224,0.7,14,-99,28
300234010959690,2011,8,13,20,0,74.05,-79.5934,3.6,14,-99,28
300234010959690,2011,11,8,6,0,65.19,-57.637,1.3,14,-99,28
300234010959690,2011,11,11,21,0,64.3204,-57.7276,1,14,-99,28
300234010959690,2011,9,15,5,0,72.1016,-73.234,4.2,14,-99,28
300234010959690,2011,10,8,3,0,69.552,-63.0418,1.6,14,-99,28
300234010959690,2011,8,26,11,0,73.4696,-75.1136,3.1,14,-99,28
300234010959690,2011,10,26,17,0,68.136,-58.8898,0.9,14,-99,28
300234010959690,2011,9,12,10,0,72.3628,-73.6014,3.9,14,-99,28
300234010959690,2011,8,24,17,0,73.441,-75.1594,2.8,14,-99,28
300234010959690,2011,10,30,16,0,67.6544,-58.3006,1.6,14,-99,28
300234010959690,2011,8,13,16,0,74.038,-79.6546,2.8,14,-99,28
300234010959690,2011,10,17,18,0,68.6072,-61.2674,1,14,-99,28
300234010959690,2011,8,7,10,0,74.2628,-78.6442,4,14,-99,28
300234010959690,2011,8,12,0,0,74.1246,-79.6676,7.7,14.2,-99,28
300234010959690,2011,7,30,21,10,73.9362,-81.324,5.3,13.8,-99,28
300234010959690,2011,11,22,3,0,64.4732,-59.4522,-0.6,14,-99,28
300234010959690,2011,10,25,4,0,68.1244,-59.4772,1.1,14,-99,28
300234010959690,2011,8,24,7,0,73.3892,-75.1048,1.9,14,-99,28
300234010959690,2011,8,28,2,0,73.398,-75.1778,1.8,14,-99,28
300234010959690,2011,8,5,11,0,74.125,-78.1912,2.2,14,-99,28
300234010959690,2011,11,9,7,0,65.0272,-57.6,1.1,14,-99,28
300234010959690,2011,8,27,9,0,73.4734,-75.0868,1.6,14,-99,28
300234010959690,2011,11,20,16,0,64.6066,-60.1054,-0.7,14,-99,28
300234010959690,2011,8,16,2,0,73.835,-78.8488,2.9,14,-99,28
300234010959690,2011,10,28,6,0,68.1574,-58.723,1,14,-99,28
300234010959690,2011,10,26,21,0,68.1148,-58.9546,0.8,14,-99,28
300234010959690,2011,11,12,18,0,64.3384,-58.7058,0.9,14,-99,28
300234010959690,2011,10,24,19,0,68.2246,-59.8082,0.7,14,-99,28
300234010959690,2011,11,15,1,0,64.9424,-58.7374,0.7,14,-99,28
300234010959690,2011,11,30,3,0,62.4712,-58.9626,1.9,14,-99,28
300234010959690,2011,10,28,4,0,68.176,-58.7722,1,14,-99,28
300234010959690,2011,10,14,21,0,68.1162,-61.1132,1,14,-99,28
300234010959690,2011,11,13,23,0,64.7702,-58.8808,0.6,14,-99,28
300234010959690,2011,10,25,20,0,68.0158,-58.9994,1,14,-99,28
300234010959690,2011,11,15,21,0,65.072,-59.15,-0.4,14,-99,28
300234010959690,2011,9,13,14,0,72.1176,-73.3738,4.2,14,-99,28
300234010959690,2011,11,27,8,0,63.0342,-59.6536,0.5,14,-99,28
300234010959690,2011,9,19,4,0,71.9222,-68.6668,3.4,14,-99,28
300234010959690,2011,8,18,21,0,73.5966,-76.5736,3.4,14,-99,28
300234010959690,2011,10,10,2,0,69.16,-62.4728,1.3,14,-99,28
300234010959690,2011,10,17,14,0,68.5462,-61.3108,1,14,-99,28
300234010959690,2011,10,9,3,0,69.1774,-62.5706,1.4,14,-99,28
300234010959690,2011,8,1,13,0,73.7926,-79.315,4.3,14,-99,28
300234010959690,2011,11,29,13,0,62.4608,-59.2174,2.2,14,-99,28
300234010959690,2011,11,5,12,0,66.3136,-57.7438,0.9,14,-99,28
300234010959690,2011,10,14,6,0,68.1674,-61.7364,1.3,14,-99,28
300234010959690,2011,11,21,23,0,64.5116,-59.5002,-0.7,14,-99,28
300234010959690,2011,11,19,1,0,65.0092,-60.1142,-0.8,14,-99,28
300234010959690,2011,8,2,8,0,73.8336,-78.6134,2.9,14,-99,28
300234010959690,2011,10,16,3,0,68.0738,-60.7694,0.8,14,-99,28
300234010959690,2011,10,22,12,0,67.6724,-60.0858,0.3,14,-99,28
300234010959690,2011,9,20,6,0,71.8616,-68.3086,2.9,14,-99,28
300234010959690,2011,8,13,18,0,74.0442,-79.6344,3,14,-99,28
300234010959690,2011,10,28,21,0,67.995,-58.4818,0.8,14,-99,28
300234010959690,2011,9,16,9,0,72.2896,-71.3626,3.2,14,-99,28
300234010959690,2011,10,16,16,0,68.219,-60.9196,1,14,-99,28
300234010959690,2011,11,20,15,0,64.6182,-60.1254,-0.8,14,-99,28
300234010959690,2011,8,16,10,0,73.8032,-78.6338,1.2,14,-99,28
300234010959690,2011,10,7,1,0,69.3722,-63.3228,1.5,14,-99,28
300234010959690,2011,10,8,16,0,69.3324,-62.844,1.6,14,-99,28
300234010959690,2011,10,5,5,0,69.5592,-63.911,2.2,14,-99,28
300234010959690,2011,11,18,11,0,65.1472,-59.8748,-1.2,14,-99,28
300234010959690,2011,9,27,21,0,70.9366,-67.2956,3,14,-99,28
300234010959690,2011,11,3,22,0,66.9222,-57.8268,0.8,14,-99,28
300234010959690,2011,8,6,15,0,74.2538,-78.6262,4.3,14,-99,28
300234010959690,2011,11,18,8,0,65.1842,-59.8794,-1.1,14,-99,28
300234010959690,2011,8,23,23,0,73.321,-75.0794,3,14,-99,28
300234010959690,2011,9,27,2,0,71.1246,-67.5224,2.9,14,-99,28
300234010959690,2011,11,12,16,0,64.3158,-58.648,1,14,-99,28
300234010959690,2011,10,15,20,0,68.0714,-60.7474,1,14,-99,28
300234010959690,2011,11,3,3,0,66.9894,-57.9544,0.2,14,-99,28
300234010959690,2011,10,31,13,0,67.4498,-58.401,1.1,14,-99,28
300234010959690,2011,8,12,8,0,74.1528,-79.7434,2.5,14,-99,28
300234010959690,2011,10,24,21,0,68.2012,-59.7078,1.3,14,-99,28
300234010959690,2011,9,4,6,0,73.1608,-75.759,2.3,14,-99,28
300234010959690,2011,9,13,6,0,72.1696,-73.3258,4.2,14,-99,28
300234010959690,2011,8,23,14,0,73.2562,-75.1176,2.8,14,-99,28
300234010959690,2011,8,23,1,0,73.1832,-75.4826,1.5,14,-99,28
300234010959690,2011,11,15,2,0,64.9492,-58.7678,0.6,14,-99,28
300234010959690,2011,8,6,1,0,74.2166,-78.4754,2.8,14,-99,28
300234010959690,2011,9,29,10,0,71.0886,-66.9516,2.8,14,-99,28
300234010959690,2011,9,18,10,0,72.2168,-69.4854,3.2,14,-99,28
300234010959690,2011,10,31,23,0,67.3846,-58.4774,1.3,14,-99,28
300234010959690,2011,8,19,17,0,73.412,-76.824,4.5,14,-99,28
300234010959690,2011,8,22,21,0,73.1852,-75.6482,1.9,14,-99,28
300234010959690,2011,9,22,6,0,71.629,-67.5666,2.7,14,-99,28
